,tweet_id,airline_sentiment,negativereason,airline,text_clean
10484,569259449115942913,0,,US Airways,thank always good follow
10485,569258945254191104,0,,US Airways,no problem person airport would help
10486,569258934864781312,0,,US Airways,okee doke
10487,569258544714911746,0,,US Airways,thank 1875 bwi keep seeing different stats delayed awaiting take delayed
10488,569256468198924288,0,,US Airways,nick flight 742 awesome please reward way kept us smiling bad day travel customerservice
10489,569256374011428866,1,Customer Service Issue,US Airways,told return call human
10490,569255036796215297,1,Customer Service Issue,US Airways,guys need help reservations tried calling told call late flightr please help
10491,569253430100946944,0,,US Airways,sitting plane philadelphia 20 minutes waiting get plane great service
10492,569252439548952576,1,longlines,US Airways,phlairport cancelled flighted flight due weather no problem wait luggage 4 hours must delivered
10493,569252020474896385,1,Can't Tell,US Airways,comin clutch sending charlotte home h8 u except wayne u real g thankjesus thankme
10494,569250990291062786,0,,US Airways,pregnant lady hoping amp praying hubbys flight bwi gets ground would like get baby
10495,569250438882705410,0,,US Airways,ok thanks
10496,569248875825008640,1,Customer Service Issue,US Airways,every time try line disconnected b c system says many calls glad screw matters much
10497,569248700947689474,1,Late Flight,US Airways,another hour gone amp sit snow seriously http co fupf0uayir
10498,569248672606597121,1,Damaged Luggage,US Airways,already travel living no help take 3 4 weeks repair pay ship tx
10499,569248250424918021,1,Lost Luggage,US Airways,said open one
10500,569246373020717057,1,Customer Service Issue,US Airways,found checks no info please dm help fix 3 3
10501,569246231500685314,1,Lost Luggage,US Airways,booked hotel night find room midnight say bags plane not 2 3
10502,569245856680914944,1,Late Flight,US Airways,ridiculous delayed husband flights amp made miss connection told leave bags sent 1 3
10503,569245155837882368,1,Lost Luggage,US Airways,tweeting team informed problem never sent bags yesterday
10504,569245152406953984,1,Can't Tell,US Airways,tell policy preboarding small children still thing
10505,569244957698969602,1,Lost Luggage,US Airways,baggage system hung twice many callers need find husband sweetingr bags
10506,569243185832169472,1,Can't Tell,US Airways,not eaten day either lemme get cc buy burger across terminal dobetter usairwayssuck
10507,569242425530712064,1,Customer Service Issue,US Airways,looking forward waiting hold 9 hrs reschedule flight bunch idiots work airline
10508,569242046621491200,0,,US Airways,big thank ticketing agent ute v dulles washington outstanding guest service get rebooked
10509,569241970662645762,1,Can't Tell,US Airways,guys straight suck ass
10510,569241834670698496,1,Late Flight,US Airways,still effin waiting not weather delays not engine trouble lack crew shitting
10511,569241701434449920,0,,US Airways,love guys
10512,569241467916566530,1,Flight Booking Problems,US Airways,miles expire 2 29 could take someone 10 days respond 150000 miles not lose usair
10513,569241158196400130,1,Flight Booking Problems,US Airways,trying week book multi city award trip not book online told call back time
10514,569239087493857281,1,Late Flight,US Airways,paying 275 fly damn plane not one announcement crew let know wanna refund
10515,569238450794209280,1,Flight Booking Problems,US Airways,beg differ 4 things booked wrong still not fixed get act together usairsucks
10516,569237783715422208,0,,US Airways,not control weather flight attendant control green acu bag 1 5 hrs amp counting yep http co 0jutcdrljl
10517,569236665950203904,1,Cancelled Flight,US Airways,timbennettg3 cancelled flightled 4532 sch departure 8 38 not snowing yet flights still leaving fail
10518,569234806543929344,1,Bad Flight,US Airways,half assed plane falling apart one tell family love dobetter http co ua6doua34l
10519,569234264153174017,1,Can't Tell,US Airways,7th circle hell right dmv noshadetothedmv
10520,569230567759327233,1,Bad Flight,US Airways,thanks seat not recline shocked not asked serve everyone drinks plane dobetter
10521,569229557468827648,1,Customer Service Issue,US Airways,three weeks since specifically told would get call back folks az keep patient
10522,569229441739522048,1,Customer Service Issue,US Airways,unbelievable 2 consecutive days not get person hold 2 hours still going
10523,569229135752642560,1,Can't Tell,US Airways,cutting pregame time go kentuckymbb
10524,569226857272516608,0,,US Airways,ca not wait trip thanks getting
10525,569226044118581248,1,Can't Tell,US Airways,seat assignment policy let us choose seat change us two weeks late flightr
10526,569225958495952897,1,Late Flight,US Airways,yes february bad weather happens every winter guys not business sense forecast loss
10527,569223653952323584,1,Customer Service Issue,US Airways,called twice recording says delivered apt not
10528,569223536507809792,1,Late Flight,US Airways,not time taking amtrak home call partial refunds
10529,569223492987723778,1,Customer Service Issue,US Airways,4 hour hold finally cancelled flighted ticket sticking delta expedia allow easy online cancelled flights refunds http co rkvczbpdce
10530,569223482791366656,1,Flight Booking Problems,US Airways,hold time book award travel gold status 4 hours counting 4 days calling usairwaysfail
10531,569220920218296320,1,Cancelled Flight,US Airways,cancelled flightled flight paying hotel
10532,569220438397751299,0,,US Airways,team member dca tamara r name awesome employees like
10533,569220243123544065,0,,US Airways,thanks getting us ur plane awesome flight attendant making us smile difficult travel customerservice
10534,569219405852377090,1,Lost Luggage,US Airways,baggage lost last night no call us airways no bags nobody answering phone badcustomersrvice whereismybag
10535,569217929541238784,1,Cancelled Flight,US Airways,flight cancelled flightled not reach anyone phone ticketing agents safe assume not rebooked
10536,569217342380445696,1,Lost Luggage,US Airways,bag sos itis lost 24 hours poorcustumerservice
10537,569212558952960000,0,,US Airways,flight 680 look hearing cancelled flightled departures reagan airport head
10538,569212376421158912,1,Customer Service Issue,US Airways,way reserve veg meal online flight brazil tomorrow onhold 1 hour
10539,569211350985134081,1,Customer Service Issue,US Airways,rebooked missed flight never called didnt check email cont http co utfdhxa8pu
10540,569210743133831168,1,Lost Luggage,US Airways,sos bag
10541,569209605198376961,1,Customer Service Issue,US Airways,hold 39 minutes counting month old change fee refund request funeral pathetic
10542,569206566035042305,1,Cancelled Flight,US Airways,5 flight cancelled flightlations finally get flight get gate time amp given seats away seriously
10543,569202715571703808,1,Bad Flight,US Airways,american eagle plane using clt rdu disgusting ashamed disgusting ew http co b4xhirugzv
10544,569198999904886784,1,Customer Service Issue,US Airways,undermines intelligence customers ignoring complaints copy paste canned responses usairwaysfail
10545,569198593158086656,1,Customer Service Issue,US Airways,providing poor customer service responding complaints copy paste template flight unrelate flightd complaint usairwaysfail
10546,569198480226439168,1,Customer Service Issue,US Airways,hold 2 1 2 hours easier way cancelled flight get refund http co cm4roiypc2
10547,569196701401128961,1,longlines,US Airways,enormous lines customer service two agents kind service http co ffanixjhwh
10548,569194567603499008,1,Flight Attendant Complaints,US Airways,inexcusable behavior gate agent sorry not enough flight850 clt bna
10549,569192350607671297,1,Customer Service Issue,US Airways,chose flight time sensitive arrival drop ball gives clt 667 good way lose business
10550,569191845219209217,1,Customer Service Issue,US Airways,trying cancelled flight flight within 24hr window hold hour alternate dial
10551,569191270654070784,1,Customer Service Issue,US Airways,hold hour trying change flight come
10552,569190606276333568,1,Customer Service Issue,US Airways,happens flight takes cancelled flight issue not want pay inaccessibility
10553,569190357344358400,1,Customer Service Issue,US Airways,assisting marccopely already rebooked agents rude unhelpful discourteous frequentflyers appalled unacceptable
10554,569189803746574337,1,Late Flight,US Airways,usairways ridiculous clt missed connecting flight chuckhole runway shameful 1 1
10555,569189550570016768,1,Flight Booking Problems,US Airways,look flight trying book 3 days gone guess someone got thanks keep failing
10556,569188782492266496,1,Late Flight,US Airways,no one clt knows runway issues inbound flight one delayed connection left without stuck
10557,569188447157661696,1,Flight Attendant Complaints,US Airways,flight 850 rude rude rude service awful
10558,569184069734395906,0,,US Airways,contact info upgrade using advantage miles
10559,569183862493810690,0,,US Airways,shivadelrahim upgrades
10560,569182303034974208,1,Cancelled Flight,US Airways,cancelled flightlations pbi pax dca sent 4 different lines aal awe help
10561,569182050219126785,1,Customer Service Issue,US Airways,still need stay hold http co 04sdytt7zd
10562,569181501830656000,0,,US Airways,1 flight lexington afternoon 1 kentuckymbb playing big game tonight dobetter
10563,569180856423567361,1,Can't Tell,US Airways,hey based number retweets likes fb post nice know not alone frustrations guys
